transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
407501,334,1748.9424025561166,7,0.7597264078533801,0.8126078566767729,ATM,Electronics,TR,1
14265284,892,88.78017372809215,22,0.19068169312854183,0.18162174665267683,ATM,Food,FR,0
13519938,489,122.55127862334021,23,0.0888648040668786,0.1141788409194366,QR,Travel,FR,0
5469557,936,193.1712795416408,14,0.0169413623810573,0.01877575681794815,POS,Electronics,TR,0
14597521,98,2235.654483273247,15,0.7328211743194962,0.9293009521036705,POS,Electronics,DE,1
7429103,266,13.750317253491929,9,0.017711708191831814,0.03652519379477136,ATM,Electronics,TR,0
15442689,277,101.61552281620693,19,0.030208967665065686,0.30385213875649075,QR,Travel,US,0
10387517,214,60.10785766329289,17,0.08066948403635128,0.1379737705113463,POS,Food,DE,0
11771063,412,105.34695682069771,12,0.1382047370665643,0.1965658502658,POS,Electronics,TR,0
16454338,637,54.759642178127336,14,0.16550348108679513,0.1871873660156236,ATM,Food,US,0
9717685,561,61.86525683221534,15,0.022820005499451426,0.7777588139997085,ATM,Grocery,FR,1
1198247,99,47.50951568809442,13,0.03277925290908819,0.20937204780701224,ATM,Travel,FR,0
7450093,726,79.24148026520892,9,0.1342718987065638,0.2304674052426169,Online,Clothing,TR,0
16133935,257,86.52160816300864,7,0.11694948532387309,0.28095192850268746,POS,Electronics,DE,0
7386147,64,1952.1049729760073,20,0.7746850925978904,0.9013164466824677,ATM,Travel,UK,1
10091467,908,103.39402502176873,20,0.2093743980877574,0.20162638402796948,ATM,Electronics,TR,0
13967630,355,83.90576150294547,6,0.15507413424226452,0.23032067196415382,Online,Electronics,US,0
1434075,333,1.0,9,0.6769280291973847,0.7897863868669198,QR,Travel,US,1
16478938,813,1.0,17,0.5953857894546983,0.9996026492679309,ATM,Grocery,TR,1
10712783,138,150.01224625090913,21,3.0274785175044003e-05,0.27505918332690577,QR,Electronics,TR,0
6864228,316,42.70671707066957,7,0.07133549463805655,0.27606597987891773,QR,Electronics,FR,0
3526378,145,28.878083466972797,22,0.1668732191828883,0.053526000730936996,QR,Food,US,0
6166084,307,61.01813033552251,17,0.08133288973801546,0.2720497152363369,QR,Travel,US,0
13227575,845,93.84216761145245,16,0.022482130059458517,0.2919917126233265,ATM,Electronics,TR,0
14818255,500,73.8441092433607,14,0.021835861016306364,0.16874544900281352,QR,Travel,US,0
12870281,190,98.99639498312017,19,0.1868892671667995,0.297673013621893,POS,Clothing,TR,0
12751997,22,103.8760389024759,21,0.07668920705528286,0.14107566536885663,QR,Food,DE,0
3782957,247,100.13474208924049,11,0.06573356825665852,0.23403970304445518,Online,Grocery,UK,0
11544218,832,79.15106152108817,13,0.013946586500159333,0.14660473922229772,POS,Electronics,FR,0
880959,709,124.0826899420127,23,0.1301159582821315,0.13257830860445755,ATM,Grocery,US,0
10019174,709,61.18358591295987,17,0.002834372438812821,0.0950476294907619,ATM,Clothing,US,0
11062092,28,40.50507347484639,18,0.2743986803245184,0.026950939245007164,Online,Clothing,DE,0
15260520,534,1.0,14,0.047306369529030244,0.021229783733139843,Online,Travel,US,0
10618175,239,69.83822513109509,10,0.11849157990622525,0.04348308219785589,Online,Travel,DE,0
3097412,392,33.931211623701934,17,0.01680439983066786,0.04654275628869127,ATM,Electronics,TR,0
669927,443,1.0,18,0.035928964477623386,0.11046465856632402,QR,Travel,UK,0
9710533,21,1.0,18,0.02909651644686699,0.21110349995972555,ATM,Food,US,0
3156953,857,144.04385708316445,16,0.14992433925731607,0.19059083726124695,QR,Food,DE,0
7913222,28,34.10936920800877,18,0.06409799414680871,0.1731247361256701,ATM,Electronics,US,0
6526186,392,79.18010903002566,22,0.7730773704889826,0.05253960227061847,ATM,Electronics,TR,0
498081,502,608.4736806172971,4,0.6762109848838862,0.887325582007812,ATM,Food,NG,1
5130283,942,104.24059778981896,17,0.07997172802945564,0.17686937502488329,QR,Electronics,DE,0
1788713,58,1.0,16,0.06318931982175405,0.04404352376983854,Online,Food,US,0
15717286,748,35.92883896712826,17,0.6827791899722686,0.03319522099031531,ATM,Electronics,TR,0
6742962,274,63.534895900635846,15,0.052093289369280225,0.15692706018337266,QR,Electronics,UK,0
12916471,495,171.85692429844764,10,0.10758319180277813,0.11049626312239383,QR,Travel,TR,0
1623131,214,60.63144553784695,21,0.02231267363955115,0.03597367133873456,POS,Electronics,DE,0
11289271,88,153.42235308424458,13,0.0298031608420761,0.25903144045692134,ATM,Travel,UK,0
6667921,495,1.0,19,0.060560711981818824,0.1434425241974585,QR,Clothing,US,0
12070128,20,1.0,15,0.019298627211439393,0.16815407878594676,QR,Travel,TR,0
12594858,157,86.81140289525264,21,0.05022913462800095,0.18557337317621098,QR,Food,DE,0
5746153,601,1201.635778904451,1,0.8192601020363097,0.959719523942856,Online,Electronics,NG,1
1266640,622,89.7303655022418,16,0.12166449935634276,0.22659035067684047,POS,Travel,US,0
10400173,903,18.516074979579457,19,0.09630319156010558,0.05710444808582459,Online,Electronics,TR,0
1551505,225,55.72966213031515,7,0.1715750403940915,0.12826115136646532,POS,Electronics,DE,0
6855583,122,72.85645164109162,23,0.16109400471818322,0.043978569770503455,POS,Clothing,US,0
10123045,438,20.80922637668,18,0.18756113928768303,0.12290412225283265,QR,Travel,UK,0
6056115,935,11.282258242268995,7,0.027416538567101988,0.1816521988775075,POS,Food,FR,0
10303834,742,122.2308113634108,18,0.10499658669639163,0.09850298482145564,QR,Clothing,FR,0
4134871,158,1.0,18,0.7955348398930921,0.8571617161362429,QR,Clothing,UK,1
11649602,942,128.45623856564524,18,0.002294333627149564,0.2072498651370574,QR,Electronics,TR,0
13587156,864,127.78774822392228,18,0.04035097998412247,0.17690578493224116,QR,Food,FR,0
12740221,502,1631.4084767550626,21,0.802666722858071,0.8608788647404739,ATM,Travel,NG,1
4783582,719,62.948419261339794,16,0.19730271962843865,0.15316477378113377,QR,Food,DE,0
7859798,135,80.15161632119946,16,0.26068329683969327,0.19762594405362227,QR,Grocery,UK,0
14817371,385,83.43063566207347,16,0.04844175039458221,0.271866963854158,POS,Food,TR,0
14953545,965,37.46018736200935,19,0.2341965387106283,0.058170042466490934,POS,Grocery,TR,0
13286396,96,98.6079507450677,21,0.016556704368071724,0.1426092863160787,QR,Electronics,TR,0
12125417,838,70.79076959420703,14,0.1700701693333935,0.15623649705712425,QR,Clothing,DE,0
1423125,174,48.179685340693126,13,0.2283495616833044,0.06530224456270611,ATM,Travel,FR,0
9475215,750,50.64737629998093,16,0.14257363774613793,0.03682573747084038,QR,Clothing,UK,0
3291575,536,46.99854590831447,11,0.12744148472108266,0.027424076335693316,ATM,Food,FR,0
2813801,541,53.27546815072595,22,0.10598640774724066,0.01220881125434688,QR,Food,UK,0
16459372,930,51.506640249771365,10,0.12540901036265611,0.2808888007759139,ATM,Food,UK,0
3167288,304,77.7573940486946,8,0.054617758221380486,0.26728806444318454,QR,Travel,TR,0
13321464,189,1081.6311942243412,4,0.6487917073896543,0.763928440295488,QR,Electronics,US,1
6148974,252,32.79300519732174,17,0.1881582704045922,0.2945539362555755,QR,Electronics,US,0
16638629,572,62.966474232418065,9,0.10168325432824966,0.26766289267221066,ATM,Electronics,US,0
4807361,463,52.09636308322794,19,0.0877481554712625,0.07038087404466963,ATM,Clothing,US,0
11261191,868,118.55231429841179,17,0.6720715591561698,0.9646151431823313,ATM,Travel,UK,1
16233410,229,70.76344073824143,20,0.06019116155089492,0.1196850420957816,Online,Electronics,UK,0
2155580,248,99.81354139631294,23,0.01776393667456107,0.17473137527109844,QR,Food,US,0
13113368,669,109.16115909968832,15,0.25494048519553547,0.13112095548179073,ATM,Electronics,TR,0
3499726,805,1280.840522019228,2,0.8036910278902791,0.795325237325304,POS,Travel,US,1
1872311,306,90.30286680675461,17,0.11992750704688941,0.11332788931423977,QR,Travel,US,0
2295166,522,42.857629865096854,14,0.12228569447466467,0.04594086801668232,POS,Food,DE,0
4660283,784,144.30095189654048,17,0.014479350764387194,0.15563507843888447,Online,Travel,FR,0
7240592,185,74.71238476727234,14,0.08262746810968025,0.09729513698400166,ATM,Clothing,US,0
10739696,819,43.54805966922241,21,0.1402035094397651,0.02262545224749137,ATM,Electronics,TR,0
9924969,255,31.22797488987227,15,0.11166181812598408,0.07184351987324551,ATM,Grocery,DE,0
8774747,920,12.86313155477535,15,0.13648064071294463,0.2604504121267369,POS,Electronics,US,0
10274657,708,67.9273784001542,12,0.15791949489297474,0.17663018716581763,Online,Electronics,TR,0
3165857,101,1784.2359090371415,19,0.7681812241057218,0.819171028286325,POS,Clothing,US,1
11722388,536,109.49537329109093,14,0.09376791037623938,0.1571807663527734,POS,Electronics,TR,0
509985,552,29.665829748347278,16,0.16030703312327693,0.22341339983661807,Online,Travel,TR,1
10105137,482,1168.0011129545646,4,0.6946283403798514,0.9032422011699885,ATM,Travel,NG,1
2338434,26,13.711494551150096,20,0.17363111609824747,0.21217501366289981,QR,Food,DE,0
7206976,643,65.96342047547188,17,0.7439847091789816,0.8431336049159924,QR,Travel,US,1
5026356,550,68.82431091874592,20,0.062436320688171024,0.17740109030138607,QR,Grocery,FR,0
2822506,775,79.40703274637355,15,0.010572722113619613,0.02912098007224676,ATM,Food,UK,0
5590754,479,96.14273842329371,17,0.016889789961456472,0.21370201418978407,QR,Food,US,0
15308982,12,82.10875820351481,16,0.021656846576696732,0.17268604161310616,POS,Electronics,FR,0
12345808,827,71.24751298442794,20,0.0612852314315253,0.2387715573169782,Online,Food,US,0
9794411,506,88.85395568802394,7,0.8149006364620947,0.8335197099743397,Online,Electronics,TR,1
3568832,178,100.02511065277069,7,0.2254590278806453,0.21423956423910337,QR,Travel,TR,0
2082649,101,98.69033758074605,19,0.000790381540792414,0.09220040074302266,ATM,Electronics,FR,0
7904522,260,100.25745728693325,22,0.00863285016920734,0.044620414911139744,QR,Electronics,TR,0
10958761,766,137.1359786056048,21,0.029509950267732066,0.19509480110481647,ATM,Food,DE,0
10933484,537,35.606880422096594,15,0.11626058301968847,0.1803461742884501,Online,Clothing,FR,0
456418,330,123.31411494546697,14,0.07183582834533045,0.20429327657171242,Online,Clothing,UK,0
7517243,88,93.92903878349254,20,0.8351141698187052,0.11133512389488359,QR,Travel,US,1
11410205,856,758.4169740797568,21,0.8091084376126444,0.7821558540192664,QR,Electronics,US,1
11142768,902,63.227482178463944,7,0.09831813997011135,0.1297974267131659,ATM,Travel,FR,0
5066079,47,137.32662415609678,9,0.06419656533895716,0.19452286425825902,QR,Electronics,UK,0
2244833,251,48.30321398707871,15,0.7695565459999325,0.11757578607866388,Online,Electronics,TR,0
6679902,480,1759.0600858377545,22,0.7666083837476371,0.9996026492679309,QR,Electronics,US,1
9547407,724,110.1714416950752,23,0.04964277230269797,0.07622980816483702,POS,Electronics,TR,0
9106436,759,44.02669796846954,18,0.11540782421001436,0.15778910695626408,ATM,Electronics,DE,0
3213876,220,47.67090461038316,21,0.01622129936096585,0.23174878383415662,Online,Travel,TR,0
3630490,703,60.169166027658605,17,0.08778126720038916,0.29295282723558164,ATM,Food,FR,0
9297023,809,24.099826967061446,7,0.012957032425058003,0.17109053015735776,QR,Food,DE,0
3828169,104,1193.7478048476141,3,0.8162989498507989,0.8575147758347029,POS,Travel,FR,1
2387545,508,23.754408288743463,11,0.040645086359947485,0.22826984160852912,POS,Travel,UK,0
10290964,842,1.0,13,0.6562110074039353,0.9070470600673765,Online,Grocery,FR,1
1460101,721,91.52165822761071,15,0.06247241032544139,0.13722854299876677,QR,Grocery,UK,0
10683233,173,137.35166672935438,22,0.08666379364667066,0.026635633351107017,QR,Electronics,TR,0
10076208,325,92.60591706446029,17,0.2297804085909338,0.12377494969725045,Online,Food,FR,0
2269883,538,80.31547077777924,17,0.7965475323373845,0.8866212196010566,QR,Electronics,FR,0
1738233,272,69.91026958744786,10,0.0790078982803558,0.1436941263330636,QR,Grocery,TR,0
16760855,438,98.99916648534736,18,0.1690731170673754,0.14510956541898629,QR,Food,US,0
1824562,367,24.850500939401783,17,0.11605176551249577,0.13717761379119972,QR,Food,DE,0
9849349,463,58.06959806899643,16,0.2600792626190813,0.1361885889880258,ATM,Food,US,0
4788136,403,1.0,14,0.0237910187619269,0.13083769827556285,QR,Food,FR,0
10072286,8,80.00415203453838,17,0.10681440140397541,0.17068061728536876,Online,Electronics,FR,0
7248488,386,1.0,17,0.10519760686332105,0.22855104683916944,Online,Electronics,US,0
5059870,725,34.13774094728563,7,0.20703789869908595,0.17869331083076462,POS,Travel,TR,0
14391899,864,1.0,11,0.015387094938915036,0.13669588757013454,Online,Clothing,US,0
11480466,795,1150.2509655124782,11,0.7322648477828826,0.9508202604051182,ATM,Grocery,US,1
3663921,96,53.21119742247419,18,0.1332183873746233,0.0264234263192358,QR,Travel,US,0
4556395,868,86.80746558339231,18,0.1759512455093671,0.17980206110160613,QR,Grocery,TR,0
6918888,473,84.844109140413,20,0.10223080412237659,0.2835926937142552,ATM,Clothing,UK,0
13164812,709,149.32309589693233,19,0.12820922759337142,0.26915835882206973,POS,Food,US,0
11439179,15,51.572457035973486,22,0.13804848277693976,0.29131392195266037,Online,Electronics,US,0
7718078,743,71.7247037995516,17,0.17211271420635516,0.14485337481846722,Online,Food,DE,0
13182079,914,127.13448679602882,12,0.07551664692573973,0.8699552187595491,QR,Grocery,US,0
12877622,809,1.0,15,0.2956053052295748,0.030437286272136307,Online,Grocery,TR,0
4979687,663,77.11028718079554,8,0.7839244458326073,0.865569801483671,ATM,Travel,FR,1
13804757,717,56.03454433484866,16,0.2716665070227958,0.1808131881368992,Online,Food,DE,0
14236052,818,80.54031547036728,17,0.023789024212862355,0.18384568902516144,QR,Clothing,UK,0
8844660,216,59.824572877526066,18,0.2049187290557483,0.04223928977006226,ATM,Travel,TR,0
7119260,553,83.23688275598529,8,0.19565453316833104,0.14008370017964952,POS,Clothing,DE,0
5815947,598,57.15553509162593,23,0.06320171480215409,0.1823058309090059,QR,Travel,DE,0
258751,60,1666.3377935445187,16,0.7273361839541035,0.9005280148337588,ATM,Grocery,DE,1
3252861,172,97.40669356123234,21,0.1304221257844983,0.25175523000711725,QR,Clothing,TR,0
12033655,324,31.79656856284315,13,0.057454648360624416,0.12940313142766313,QR,Travel,TR,0
10132294,878,87.92365608252275,22,0.19667891789766384,0.1594709272467541,POS,Grocery,DE,0
11649189,696,69.01158719303561,17,0.21711888924342343,0.24636993121602865,QR,Travel,US,0
6359332,853,35.542280371363034,16,0.016664097216029943,0.04533276388384066,ATM,Grocery,US,0
6860499,735,47.11900017413186,22,0.06072575739163209,0.20793595541127377,ATM,Travel,UK,0
3163545,141,149.55308434542107,5,0.8119066204328464,0.868092658311715,ATM,Grocery,US,1
102618,490,38.35295989376362,16,0.012174269448036713,0.03183339389983998,Online,Clothing,US,0
9667793,934,60.53999736377096,23,0.11236858780961967,0.2717385758234461,POS,Electronics,DE,0
12132326,495,30.072485698531594,17,0.03858721166887151,0.04782517473329668,ATM,Electronics,TR,0
16220334,93,91.69705438920973,15,0.08010247456730513,0.21926481871533596,ATM,Travel,TR,0
1710309,583,96.32842284426438,9,0.20469673609879685,0.2786626947862039,QR,Clothing,US,0
11506368,821,70.58920548778441,17,0.032529524236564585,0.19818153886662104,ATM,Electronics,FR,0
5207267,71,1394.8193575605235,11,0.7581375397046823,0.7436670766024277,QR,Electronics,FR,1
10548550,288,36.70396315525903,17,0.07383413934948085,0.2709344831826876,ATM,Electronics,FR,0
2779087,421,104.4448699953156,23,0.909227293556307,0.1838002098959576,POS,Travel,TR,0
14935838,669,74.04182347326797,21,0.08317694442510552,0.19618131090616042,ATM,Food,UK,0
9627160,884,41.7953665390437,23,0.13207524649114177,0.08775683395872333,ATM,Electronics,TR,0
776323,132,1802.6339049261592,6,0.8237440922719003,0.8724592890971301,Online,Travel,FR,1
15274773,685,57.3248652884503,16,3.0274785175044003e-05,0.2081628370073569,QR,Travel,FR,0
3904327,708,68.67897421412393,18,0.20118199392083363,0.23844076858819868,ATM,Grocery,FR,0
7460746,254,39.06054542521111,12,0.06838617569127545,0.27398944993805674,POS,Electronics,US,0
8362313,486,40.04646477661113,17,0.10760822642925441,0.21479896725988115,Online,Travel,UK,0
10854815,141,64.3829673063779,21,0.12029795690475187,0.09290082901712363,Online,Food,US,0
15180779,78,71.30374862808273,18,0.7373413961592873,0.9281781462360535,ATM,Food,FR,1
8840539,937,57.28738902111234,17,0.12323547624498767,0.1300284960402568,ATM,Travel,TR,0
3553974,741,63.89434103568698,18,0.01485350590961144,0.21754575808601345,ATM,Food,US,0
13623087,823,66.62362247002547,17,0.05460830076637935,0.1870278052720235,QR,Grocery,US,0
474372,562,96.38981519508434,19,0.16513330522853986,0.2482853338434721,QR,Travel,US,0
8955213,765,24.514800875862406,15,0.0007747648952532611,0.17380295550205557,QR,Electronics,DE,0
9053808,218,46.63645205152526,17,0.05180163423260323,0.14927389755060266,ATM,Clothing,US,0
4168377,312,75.81595219624373,20,0.2713213424850735,0.17158596208734012,POS,Travel,DE,0
5687857,546,139.9275609342984,17,0.19314089456589106,0.1833944077949971,ATM,Electronics,UK,0
980425,236,82.13605018133268,22,0.1415607367098265,0.16015646917185308,ATM,Travel,US,0
3811283,418,7.634714041312037,16,0.09806555843576603,0.030673207570344984,QR,Electronics,UK,0
5200922,446,27.55988483362418,10,0.13592873523097548,0.17977257966307003,QR,Travel,FR,0
16649935,670,112.21512018310003,7,0.12044532118940812,0.15686665843576475,ATM,Electronics,FR,0
3227563,728,102.84743920231722,19,0.18878654392851577,0.261253592304595,ATM,Travel,UK,0
717024,506,32.23286519529623,20,0.024428851829057595,0.28641822819556473,QR,Food,FR,1
13278318,243,93.42503387914614,18,0.17221433785314624,0.04735371234799473,ATM,Clothing,FR,0
15597486,184,32.67359546319911,7,0.2542403373375193,0.2879064850243916,ATM,Travel,TR,0
1644501,343,60.33409512749364,20,0.07955949856713491,0.11596713830010102,POS,Travel,UK,0
6835313,870,108.12559802917505,16,0.27029608049082077,0.07538552694374462,QR,Grocery,US,0
7472886,366,1.0,11,0.04544262699016937,0.17914639683044886,QR,Clothing,US,0
9398780,789,34.85249691725852,16,0.2705473277112709,0.16749178761731395,QR,Electronics,FR,0
3876739,198,58.25668072111988,18,0.007039249283346729,0.02991347771367952,ATM,Food,DE,0
9383224,984,54.68668562190891,11,0.04961180385303774,0.022974316081787086,ATM,Travel,UK,0
8735219,498,6.5232476263179535,18,0.0910484267788426,0.09460064702457968,ATM,Electronics,FR,0
15297623,841,46.282115734165046,14,0.12321931723532327,0.15618377279802703,ATM,Food,UK,0
15071817,733,162.6239617008344,17,0.23890355825199483,0.03870205064582586,QR,Grocery,US,0
12560982,788,54.42815832313408,17,0.2605840765382518,0.19393358986158207,POS,Electronics,US,0
1388480,522,47.736013515408274,14,0.09324367002498142,0.04101575760402559,QR,Travel,DE,0
5047341,621,20.393911475967492,23,0.23173977968425077,0.22608248506540402,QR,Food,US,0
4079280,992,33.3522663358866,16,0.156825012085149,0.060477436008204516,POS,Electronics,FR,0
10162037,857,61.97280482403168,11,0.25427590951311574,0.20165026960213692,Online,Electronics,TR,0
4308837,671,116.15687299351768,16,0.197055957210472,0.22495644906898202,Online,Clothing,DE,0
4235637,210,1.0,21,0.1250322464541187,0.05755921159291584,ATM,Electronics,UK,0
13966694,537,22.12911725333383,16,0.03190814690669533,0.1733624798028095,Online,Travel,US,0
10826859,892,41.633375509378794,16,0.15165210720399955,0.03892479910802807,ATM,Food,UK,0
9147214,782,86.66383209260376,18,0.11521055027175413,0.012677909420541176,QR,Food,US,0
14335127,725,52.491554961035604,10,0.78716566647663,0.29359814902589304,QR,Electronics,DE,0
11591854,230,49.4523654117849,11,0.1292579788790039,0.2083038744479267,QR,Travel,US,0
4307582,127,112.20473269178508,16,0.041080937795817826,0.04482025345186169,QR,Travel,US,0
7708378,18,86.3702759876116,15,0.15447384589004434,0.28018066075228587,ATM,Electronics,US,0
6488235,430,151.78090848370869,18,0.018729736200355396,0.26516207902813743,ATM,Travel,TR,0
12969481,732,15.643285344160958,18,0.10748677877462,0.10138516714600518,Online,Travel,UK,0
10727906,707,23.57641619999906,17,0.03596236872350155,0.16022357722105524,ATM,Food,TR,0
5945750,649,145.33876766029684,23,0.03258060285150714,0.15474637330055066,ATM,Electronics,US,0
566436,33,75.72809728062398,10,0.01384220099872017,0.17815289064572862,Online,Food,UK,0
4193433,86,12.762110430260108,17,0.07608273109604875,0.026369721932012286,ATM,Food,UK,0
5958553,782,55.488562526536555,6,0.030141501164301417,0.2684045780106369,QR,Travel,FR,0
6149933,529,103.27547006560212,23,0.0948186138139134,0.1389063226879586,ATM,Travel,FR,0
14799693,851,129.93735209212906,23,0.20013206624043955,0.10926088979111531,POS,Grocery,FR,0
1319853,677,80.09965411091244,9,0.14711997375409816,0.2800842647135027,QR,Electronics,US,0
10337198,659,61.857993102348736,18,0.7225592975291264,0.8704201970855948,QR,Food,UK,1
2874450,280,42.551438102538945,20,0.09811837131906193,0.9673540947132606,Online,Electronics,US,0
16581419,251,100.19676696221384,19,0.866308989959085,0.9287336897928263,ATM,Grocery,UK,0
5405750,777,172.1483486597309,20,3.0274785175044003e-05,0.07901455359361102,QR,Electronics,TR,0
14697427,71,74.37763494607555,17,0.7086202221965212,0.7917294506564516,ATM,Food,FR,1
3552972,288,42.47819102320788,16,0.17941883940298411,0.1873370531077686,Online,Travel,TR,0
2276934,215,157.11196019193446,21,0.0465463518411067,0.162078205581359,ATM,Travel,FR,0
5299289,766,34.60152431199795,17,0.01611738106645131,0.29878340240321716,ATM,Electronics,US,0
12086735,281,52.69185904661876,21,0.07884076774022394,0.005983647707235418,Online,Electronics,US,0
3541900,447,161.17439972240325,16,0.23737929031565563,0.16965275397075744,QR,Travel,US,0
334727,148,112.05863344898735,6,0.20083052877814975,0.17294336882169403,ATM,Travel,UK,0
7929087,704,57.115558075170235,18,0.01980713574893385,0.10331447131590503,POS,Travel,TR,0
9641932,680,1116.0898870055748,18,0.7553880835672977,0.8990296821502819,ATM,Food,TR,1
7337160,677,6.888048909186992,18,0.06890505270627668,0.014642541776058105,Online,Electronics,TR,1
10763937,764,13.014835370708326,11,0.20200839111080504,0.13769513353345467,POS,Food,DE,0
15724208,924,1.0,19,0.2528166621015767,0.06116996070861202,QR,Grocery,FR,0
11799398,170,25.49949206212588,16,0.09111131598950234,0.045621289474016495,Online,Travel,TR,0
5760723,863,130.9377655908837,10,0.20415964285142146,0.2551012165665757,POS,Grocery,TR,0
5972629,266,133.90430727053246,15,0.19106246654915757,0.03394760270826291,POS,Electronics,US,0
13285226,576,56.06326486314781,20,0.07884958733718142,0.1563458688665981,POS,Grocery,TR,0
1008677,19,31.46965796683928,6,0.11459691527671328,0.10015153200705396,ATM,Electronics,TR,0
2554366,586,59.48403933917798,15,0.08357498706276854,0.03843514379774872,POS,Food,US,0
4248280,287,162.46819145174794,8,0.05869195973202461,0.23453901791564558,ATM,Electronics,US,0
15426512,464,94.44366671669545,18,0.007745576219741129,0.21564081671946136,QR,Travel,FR,0
3319836,704,64.94605567131462,18,0.2639565702326603,0.1868906477115585,POS,Electronics,TR,0
9060369,631,39.826862310551235,15,3.0274785175044003e-05,0.23871060578980835,Online,Food,FR,0
11065865,922,95.92802844009591,19,0.06982971914590759,0.2609596886029206,QR,Electronics,TR,0
7051793,479,110.42958782273233,15,0.002414739955876641,0.17841227212112726,QR,Travel,UK,0
1267696,537,53.618640990716344,9,0.11595134357226661,0.11811754404772253,ATM,Travel,FR,0
1534976,644,10.743025812490686,12,0.18049190013904548,0.17582335670289403,POS,Electronics,TR,0
4065988,295,130.7952471368631,19,0.007969064124439623,0.22526175098681228,QR,Electronics,US,0
7070951,257,114.87274778380106,7,0.2562831305870553,0.14844842096132121,QR,Grocery,UK,0
196538,551,57.59828730709782,11,0.015683571038192283,0.14698391019215273,QR,Travel,TR,0
16062891,447,75.9948086161188,19,0.21170933725517654,0.2224473992733792,Online,Travel,DE,1
16585314,53,97.1233493781155,18,0.15255891311976855,0.19396124855738203,ATM,Travel,TR,0
8645340,83,68.54861665861665,14,0.040716325944985796,0.15827639169172947,Online,Electronics,TR,0
14040943,270,22.368573237402053,21,0.0636587946625719,0.2104625488284351,POS,Grocery,TR,0
2168430,920,74.86483415140268,18,0.07067914560426815,0.1936716428368967,Online,Grocery,US,0
12172973,909,23.75832548035188,15,3.0274785175044003e-05,0.03784843325839113,Online,Electronics,FR,0
9824611,864,82.44389566076147,16,0.06851139501157467,0.08804529521008676,QR,Clothing,UK,0
3293845,627,28.106504295879233,19,0.02279548942119969,0.9996026492679309,QR,Electronics,UK,0
86873,80,117.26071686193681,13,0.12625478249976443,0.16033132962268484,POS,Clothing,UK,0
16027938,792,20.834267555133508,11,0.05873810417472157,0.2141449371642597,QR,Electronics,US,0
1797160,386,46.55372318529917,13,0.035850597781674584,0.18060952070365552,Online,Clothing,UK,0
478507,290,26.661936338207454,16,0.0482029131875612,0.2779128440947521,ATM,Electronics,UK,0
11271271,488,106.0656346205657,14,0.1566216900601727,0.07245465898736034,QR,Travel,UK,0
16322584,422,5.021719199793225,16,0.8042558714243746,0.22220032877992762,Online,Grocery,US,0
12084682,809,45.96708497502248,19,0.0900058322858628,0.2628947751823854,Online,Electronics,TR,0
15773433,310,1640.8276012351666,7,0.8170432606526851,0.8366278530068668,Online,Electronics,DE,1
4950089,92,56.73586717150632,19,0.10530800014498669,0.0526272666820497,POS,Grocery,US,0
16511571,178,1.0,18,0.20414180714199545,0.1705083034447466,ATM,Electronics,FR,0
1936921,795,1001.9208782733242,0,0.677184836740566,0.8507486056825606,QR,Food,US,1
2492903,344,64.42583127143436,16,0.0992260793810481,0.20901382095091836,ATM,Clothing,TR,0
12128837,651,2777.6799200283913,5,0.6803093376799114,0.8490537803606477,Online,Travel,TR,1
4214454,482,2797.2902098333425,3,0.714655380907966,0.7935012428801594,ATM,Travel,US,1
10628899,300,118.04106533181049,18,0.05670930087808504,0.24440961427395158,QR,Grocery,US,0
14144228,922,107.84279417252804,12,0.1589214117949051,0.1362573048933535,ATM,Travel,UK,0
11715159,507,7.198111085132808,17,0.07013540237794824,0.08223372695910444,QR,Grocery,US,0
1440184,215,18.007297706350272,17,3.0274785175044003e-05,0.8538156048333865,QR,Electronics,TR,1
231091,860,89.75373560732208,15,0.07213589526167864,0.20574505034203677,ATM,Food,TR,0
2669436,957,12.862436548557923,23,0.04076034228851721,0.10700593717389918,Online,Grocery,TR,0
10993414,411,149.4464361348316,22,0.10082457598887076,0.2749236861768865,ATM,Clothing,TR,0
16133654,114,41.723340057622835,19,0.07124412898121404,0.2907291156302695,ATM,Food,TR,0
11514649,434,83.66397891303147,17,0.11871461924475858,0.02965206452479302,QR,Electronics,UK,0
3790710,306,46.89256389394061,15,0.04131181061630959,0.04352614759909497,ATM,Travel,UK,0
10891555,648,2184.6964563670217,4,0.7555097628147306,0.7972789994156032,QR,Travel,TR,1
9190052,787,29.86938707870425,19,0.10005204940153542,0.19816044892735718,ATM,Electronics,US,0
6644461,629,1.0,20,0.03094191033572277,0.041244297981504766,QR,Food,UK,0
15542236,121,70.14691409029564,14,0.05307030118865733,0.018614314255398372,Online,Clothing,UK,0
14280081,299,53.754231967253325,11,0.21513963987501789,0.03330735669748917,ATM,Food,FR,0
16353837,725,83.13565667886672,17,0.2664656263383015,0.22801119266439812,QR,Electronics,DE,0
476908,20,106.88106326109015,22,0.050000565506783515,0.12266249810319718,POS,Travel,DE,0
7963611,28,65.77488756488788,15,0.08369398984253389,0.1727115070836183,ATM,Food,TR,0
8472800,184,33.82853133504743,15,0.747439981928859,0.04318678399929806,ATM,Travel,US,0
12648815,174,124.80658719551154,9,0.035163465120469674,0.11530831976134703,QR,Electronics,US,0
