transaction_id,customer_id,transaction_datetime,country,channel,merchant_category,amount,device_trust_score,num_txn_24h_customer,previous_chargeback_count,is_fraud,transaction_note,txn_hour,txn_dayofweek,txn_week,is_weekend,is_night,prev_txn_time,txn_gap_minutes,txn_7d_count,txn_hour_count,txn_dayofweek_count,customer_mean_amount,customer_std_amount,amount_z_customer,is_risky_country,low_device_trust,high_amount_z
161,1096,2023-12-16 14:16:13,SG,pos_terminal,travel,1986.37,75.0,6,2,0,repeat purchase,14,5,50,1,0,2023-05-25 09:47:45,295468.4666666667,,2,1,2287.8175,1315.6971936673924,-0.22911616856135517,1,0,0
846,1096,2023-12-27 03:49:59,SG,pos_terminal,luxury,3200.35,63.0,2,3,0,overnight shipping,3,2,52,0,1,2023-12-16 14:16:13,15213.766666666666,,1,1,2287.8175,1315.6971936673924,0.6935733422493623,1,0,0
124,1096,2024-07-14 02:40:50,SG,web,luxury,1391.85,57.0,3,0,0,repeat purchase,2,6,28,1,1,2023-12-27 03:49:59,287930.85,,2,2,2287.8175,1315.6971936673924,-0.6809830592574027,1,0,0
1041,1096,2024-09-02 23:23:48,SG,pos_terminal,luxury,2022.0,39.0,4,1,0,repeat purchase,23,0,36,0,0,2024-07-14 02:40:50,73242.96666666666,,1,1,2287.8175,1315.6971936673924,-0.20203546931574487,1,0,0
694,1097,2022-03-21 15:48:57,UK,mobile_app,travel,1227.7,90.0,3,2,0,repeat purchase,15,0,12,0,0,,-1.0,,1,1,2282.43,2313.5920557278855,-0.4558841725743082,0,0,0
645,1097,2023-02-26 22:07:59,UK,web,gaming,4935.44,57.0,3,1,0,overnight shipping,22,6,8,1,0,2022-03-21 15:48:57,492859.0333333333,,1,1,2282.43,2313.5920557278855,1.1467060467431147,0,0,0
410,1097,2024-08-07 09:29:18,UK,pos_terminal,luxury,684.15,29.0,0,2,0,VPN suspected,9,2,32,0,0,2023-02-26 22:07:59,759561.3166666667,,1,1,2282.43,2313.5920557278855,-0.6908218741688066,0,0,0
110,1098,2022-01-26 09:26:24,US,pos_terminal,travel,4890.89,31.0,1,2,0,new device,9,2,4,0,0,,-1.0,,1,3,2060.168,1800.205542839598,1.5724437752451823,0,0,0
65,1098,2022-06-17 11:14:01,US,web,luxury,688.86,70.0,1,3,1,repeat purchase,11,4,24,0,0,2022-01-26 09:26:24,204587.61666666667,,1,1,2060.168,1800.205542839598,-0.7617507930994002,0,0,0
639,1098,2023-09-20 00:51:57,US,mobile_app,electronics,943.22,33.0,2,1,0,VPN suspected,0,2,38,0,1,2022-06-17 11:14:01,661777.9333333333,,1,3,2060.168,1800.205542839598,-0.62045581652757,0,0,0
79,1098,2024-05-06 07:55:57,US,mobile_app,travel,949.98,75.0,2,0,0,new device,7,0,19,0,0,2023-09-20 00:51:57,330184.0,,1,1,2060.168,1800.205542839598,-0.6167006897716902,0,0,0
250,1098,2024-11-13 19:10:24,US,web,groceries,2827.89,29.0,1,0,0,No transaction note found,19,2,46,0,0,2024-05-06 07:55:57,275714.45,,1,3,2060.168,1800.205542839598,0.42646352415347794,0,0,0
1161,1099,2022-02-19 14:58:13,UK,mobile_app,luxury,1944.49,54.0,4,2,0,VPN suspected,14,5,7,1,0,,-1.0,,1,1,2763.73,1595.5143844121335,-0.5134645027358049,0,0,0
893,1099,2022-05-25 01:03:26,MY,pos_terminal,electronics,2142.94,80.0,4,3,1,high value item,1,2,21,0,1,2022-02-19 14:58:13,135965.21666666667,,1,2,2763.73,1595.5143844121335,-0.3890845523330896,1,0,0
732,1099,2023-01-18 15:29:42,AU,mobile_app,groceries,3726.66,94.0,6,10,0,overnight shipping,15,2,3,0,0,2022-05-25 01:03:26,343586.26666666666,,2,2,2763.73,1595.5143844121335,0.603523233264231,0,0,0
633,1099,2023-06-20 22:50:23,UK,mobile_app,luxury,4500.36,50.0,0,1,0,high value item,22,1,25,0,0,2023-01-18 15:29:42,220760.68333333332,,1,3,2763.73,1595.5143844121335,1.0884452167692993,0,0,0
643,1099,2023-09-19 15:50:49,UK,pos_terminal,luxury,209.12,49.0,5,1,0,first time merchant,15,1,38,0,0,2023-06-20 22:50:23,130620.43333333333,,2,3,2763.73,1595.5143844121335,-1.6011200055342936,0,0,0
881,1099,2024-02-04 00:30:04,UK,mobile_app,travel,3765.54,24.0,0,3,0,No transaction note found,0,6,5,1,1,2023-09-19 15:50:49,197799.25,,1,2,2763.73,1595.5143844121335,0.6278915500778242,0,0,0
803,1099,2024-02-20 23:39:21,UK,pos_terminal,electronics,625.0,79.0,5,2,0,first time merchant,23,1,8,0,0,2024-02-04 00:30:04,24429.283333333333,,1,3,2763.73,1595.5143844121335,-1.3404642545971241,0,0,0
1196,1099,2024-04-07 04:48:41,UK,mobile_app,electronics,4369.95,94.0,2,2,0,No transaction note found,4,6,14,1,1,2024-02-20 23:39:21,66549.33333333333,,1,2,2763.73,1595.5143844121335,1.0067098207903722,0,0,0
230,1099,2024-09-30 16:39:44,UK,web,gaming,3589.51,36.0,6,0,0,VPN suspected,16,0,40,0,0,2024-04-07 04:48:41,254151.05,,1,1,2763.73,1595.5143844121335,0.5175634942985854,0,0,0
148,1100,2022-03-08 05:38:20,CN,pos_terminal,travel,2481.43,19.0,2,0,0,high value item,5,1,10,0,1,,-1.0,,1,3,2094.1299999999997,1570.9634058729462,0.2465366147627016,0,0,0
1182,1100,2022-10-29 09:36:30,UK,web,travel,4447.2,94.0,0,1,0,repeat purchase,9,5,43,1,0,2022-03-08 05:38:20,338638.1666666667,,1,2,2094.1299999999997,1570.9634058729462,1.4978515675178674,0,0,0
237,1100,2022-10-31 04:21:05,UK,pos_terminal,electronics,1313.53,65.0,1,3,0,high value item,4,0,44,0,1,2022-10-29 09:36:30,2564.5833333333335,,2,1,2094.1299999999997,1570.9634058729462,-0.49689254191522003,0,0,0
906,1100,2022-11-29 04:36:05,UK,web,electronics,70.95,61.0,2,3,0,VPN suspected,4,1,48,0,1,2022-10-31 04:21:05,41775.0,,2,3,2094.1299999999997,1570.9634058729462,-1.2878594068050666,0,0,0
398,1100,2022-12-25 13:15:11,UK,pos_terminal,luxury,4554.25,82.0,5,1,0,high value item,13,6,51,1,0,2022-11-29 04:36:05,37959.1,,1,1,2094.1299999999997,1570.9634058729462,1.5659944660728564,0,0,0
920,1100,2022-12-27 23:01:38,UK,pos_terminal,luxury,1720.5,88.0,6,1,0,new device,23,1,52,0,0,2022-12-25 13:15:11,3466.45,,1,3,2094.1299999999997,1570.9634058729462,-0.2378349480345677,0,0,0
586,1100,2023-04-07 12:31:48,UK,mobile_app,groceries,888.96,78.0,6,1,0,first time merchant,12,4,14,0,0,2022-12-27 23:01:38,144810.16666666666,,1,2,2094.1299999999997,1570.9634058729462,-0.7671534521393361,0,0,0
499,1100,2024-03-15 03:14:46,UK,pos_terminal,gaming,855.97,91.0,4,0,0,high value item,3,4,11,0,1,2023-04-07 12:31:48,493362.9666666667,,2,2,2094.1299999999997,1570.9634058729462,-0.7881533047626811,0,0,0
990,1100,2024-12-07 03:05:11,UK,pos_terminal,electronics,2514.38,78.0,0,3,0,No transaction note found,3,5,49,1,1,2024-03-15 03:14:46,384470.4166666667,,2,2,2094.1299999999997,1570.9634058729462,0.267511005303448,0,0,0
736,1101,2022-01-05 13:03:04,JP,mobile_app,travel,2733.18,74.0,5,2,0,VPN suspected,13,2,1,0,0,,-1.0,,1,1,2732.2166666666667,1709.8997406416747,0.0005633858585016387,1,0,0
480,1101,2022-01-16 11:50:14,JP,mobile_app,gaming,4513.46,100.0,0,1,0,first time merchant,11,6,2,1,0,2022-01-05 13:03:04,15767.166666666666,,1,2,2732.2166666666667,1709.8997406416747,1.041723845554176,1,0,0
154,1101,2022-03-13 16:36:57,JP,pos_terminal,travel,4746.32,31.0,6,0,0,VPN suspected,16,6,10,1,0,2022-01-16 11:50:14,80926.71666666666,,1,2,2732.2166666666667,1709.8997406416747,1.1779072687486927,1,0,0
863,1101,2023-02-27 07:42:18,JP,pos_terminal,groceries,154.49,81.0,5,0,0,repeat purchase,7,0,9,0,0,2022-03-13 16:36:57,504905.35,,1,1,2732.2166666666667,1709.8997406416747,-1.5075308834770171,1,0,0
579,1101,2023-05-25 05:05:34,JP,pos_terminal,groceries,2156.07,68.0,1,6,0,new device,5,3,21,0,1,2023-02-27 07:42:18,125123.26666666666,,1,1,2732.2166666666667,1709.8997406416747,-0.33694763088884716,1,0,0
414,1101,2023-09-23 00:10:52,JP,web,electronics,2089.78,46.0,1,1,0,new device,0,5,38,1,1,2023-05-25 05:05:34,173945.3,,1,1,2732.2166666666667,1709.8997406416747,-0.3757159857955058,1,0,0
556,1102,2022-01-19 09:07:27,DE,pos_terminal,gaming,1858.79,28.0,5,2,0,VPN suspected,9,2,3,0,0,,-1.0,,1,1,1670.7411111111112,1304.0362388442986,0.14420526308037804,0,0,0
623,1102,2022-09-10 23:47:37,SG,web,luxury,1378.08,91.0,2,3,0,No transaction note found,23,5,36,1,0,2022-01-19 09:07:27,337840.1666666667,,2,2,1670.7411111111112,1304.0362388442986,-0.22442713046876828,1,0,0
487,1102,2023-01-31 08:11:12,DE,pos_terminal,gaming,515.37,85.0,6,3,0,first time merchant,8,1,5,0,0,2022-09-10 23:47:37,204983.58333333334,,1,2,1670.7411111111112,1304.0362388442986,-0.8859961684309158,0,0,0
400,1102,2023-02-03 12:02:00,DE,pos_terminal,groceries,3743.63,18.0,5,3,0,No transaction note found,12,4,5,0,0,2023-01-31 08:11:12,4550.8,,1,2,1670.7411111111112,1304.0362388442986,1.5895945428065599,0,0,0
927,1102,2023-04-15 18:53:46,DE,mobile_app,luxury,3652.76,15.0,2,1,0,overnight shipping,18,5,15,1,0,2023-02-03 12:02:00,102651.76666666666,,1,2,1670.7411111111112,1304.0362388442986,1.519910896529572,0,0,0
141,1102,2024-02-02 21:40:41,DE,pos_terminal,gaming,375.86,35.0,3,0,0,overnight shipping,21,4,5,0,0,2023-04-15 18:53:46,422086.9166666667,,1,2,1670.7411111111112,1304.0362388442986,-0.9929793916300201,0,0,0
1084,1102,2024-06-25 00:26:25,DE,web,electronics,815.13,11.0,6,1,0,first time merchant,0,1,26,0,1,2024-02-02 21:40:41,206085.73333333334,,1,2,1670.7411111111112,1304.0362388442986,-0.656125256050703,0,0,0
1047,1102,2024-09-01 13:44:08,DE,web,groceries,2156.76,70.0,3,0,0,first time merchant,13,6,35,1,0,2024-06-25 00:26:25,98717.71666666666,,1,1,1670.7411111111112,1304.0362388442986,0.3727035142210641,0,0,0
443,1102,2024-10-24 23:59:47,DE,mobile_app,groceries,540.29,29.0,0,1,0,VPN suspected,23,3,43,0,0,2024-09-01 13:44:08,76935.65,,2,1,1670.7411111111112,1304.0362388442986,-0.8668862700571672,0,0,0
1121,1103,2022-02-02 04:12:22,MY,web,gaming,136.84,35.0,0,0,0,overnight shipping,4,2,5,0,1,,-1.0,,1,3,2038.7875000000001,1582.8409824928292,-1.2016036487787976,1,0,0
725,1103,2022-04-16 18:19:51,MY,web,groceries,4222.6,41.0,1,2,0,first time merchant,18,5,15,1,0,2022-02-02 04:12:22,105967.48333333334,,1,1,2038.7875000000001,1582.8409824928292,1.379679022816743,1,0,0
1094,1103,2022-05-01 07:39:24,MY,mobile_app,electronics,3771.32,50.0,6,6,0,No transaction note found,7,6,17,1,0,2022-04-16 18:19:51,20959.55,,1,2,2038.7875000000001,1582.8409824928292,1.094571418836667,1,0,0
746,1103,2022-08-07 08:10:37,CN,web,gaming,3242.78,23.0,0,1,0,No transaction note found,8,6,31,1,0,2022-05-01 07:39:24,141151.21666666667,,1,2,2038.7875000000001,1582.8409824928292,0.7606528472012536,0,0,0
498,1103,2022-12-28 19:17:33,MY,pos_terminal,luxury,250.31,24.0,0,2,0,overnight shipping,19,2,52,0,0,2022-08-07 08:10:37,206586.93333333332,,1,3,2038.7875000000001,1582.8409824928292,-1.129916093771664,1,0,0
965,1103,2022-12-29 12:29:06,MY,pos_terminal,gaming,544.19,34.0,4,1,0,new device,12,3,52,0,0,2022-12-28 19:17:33,1031.55,,1,4,2038.7875000000001,1582.8409824928292,-0.9442499382636317,1,0,0
176,1103,2023-04-27 02:29:28,MY,mobile_app,electronics,2235.89,73.0,0,8,1,repeat purchase,2,3,17,0,1,2022-12-29 12:29:06,170760.36666666667,,1,4,2038.7875000000001,1582.8409824928292,0.12452451141970143,1,0,0
718,1103,2023-05-30 16:59:26,MY,mobile_app,groceries,1035.26,57.0,0,3,0,No transaction note found,16,1,22,0,0,2023-04-27 02:29:28,48389.96666666667,,1,2,2038.7875000000001,1582.8409824928292,-0.6340039909881133,1,0,0
1132,1103,2023-06-22 13:46:04,MY,mobile_app,gaming,2429.02,23.0,1,3,0,high value item,13,3,25,0,0,2023-05-30 16:59:26,32926.63333333333,,1,4,2038.7875000000001,1582.8409824928292,0.24653929504998,1,0,0
565,1103,2024-05-02 21:42:03,MY,pos_terminal,groceries,420.76,45.0,5,1,0,repeat purchase,21,3,18,0,0,2023-06-22 13:46:04,454075.98333333334,,1,4,2038.7875000000001,1582.8409824928292,-1.0222299762871665,1,0,0
669,1103,2024-08-07 14:28:09,MY,mobile_app,luxury,4366.94,58.0,5,10,0,new device,14,2,32,0,0,2024-05-02 21:42:03,139246.1,,1,3,2038.7875000000001,1582.8409824928292,1.4708694845223005,1,0,0
32,1103,2024-11-19 00:42:55,MY,mobile_app,electronics,1809.54,52.0,0,1,0,high value item,0,1,47,0,1,2024-08-07 14:28:09,148934.76666666666,,1,2,2038.7875000000001,1582.8409824928292,-0.14483293175727383,1,0,0
778,1104,2022-03-29 11:40:01,US,mobile_app,groceries,1978.09,15.0,0,1,0,repeat purchase,11,1,13,0,0,,-1.0,,1,2,2862.3059999999996,1124.102207087151,-0.7865975125973993,0,0,0
476,1104,2023-06-23 16:46:00,SG,pos_terminal,luxury,2892.31,34.0,4,3,0,No transaction note found,16,4,25,0,0,2022-03-29 11:40:01,649745.9833333333,,1,1,2862.3059999999996,1124.102207087151,0.02669152307577861,1,0,0
12,1104,2023-10-31 12:44:18,US,web,luxury,1896.35,32.0,2,0,0,No transaction note found,12,1,44,0,0,2023-06-23 16:46:00,186958.3,,1,2,2862.3059999999996,1124.102207087151,-0.859313320363501,0,0,0
328,1104,2024-01-15 21:42:56,US,pos_terminal,groceries,2855.3,25.0,6,2,1,first time merchant,21,0,3,0,0,2023-10-31 12:44:18,109978.63333333333,,1,1,2862.3059999999996,1124.102207087151,-0.006232529351715997,0,0,0
987,1104,2024-12-05 09:57:18,US,mobile_app,luxury,4689.48,48.0,6,3,0,first time merchant,9,3,49,0,0,2024-01-15 21:42:56,467294.36666666664,,1,1,2862.3059999999996,1124.102207087151,1.6254518392368391,0,0,0
346,1105,2022-07-13 14:42:46,DE,mobile_app,gaming,409.77,24.0,3,1,1,VPN suspected,14,2,28,0,0,,-1.0,,2,2,2541.336153846154,1530.6286849320768,-1.3926082627549505,0,0,0
1073,1105,2022-08-23 00:41:59,DE,mobile_app,gaming,4825.02,35.0,3,2,0,VPN suspected,0,1,34,0,1,2022-07-13 14:42:46,58199.21666666667,,2,2,2541.336153846154,1530.6286849320768,1.4919907542796293,0,0,0
103,1105,2022-10-09 20:14:04,DE,web,groceries,1866.63,95.0,3,8,0,repeat purchase,20,6,40,1,0,2022-08-23 00:41:59,68852.08333333333,,1,2,2541.336153846154,1530.6286849320768,-0.44080328592306156,0,0,0
604,1105,2022-11-07 04:37:19,DE,pos_terminal,electronics,1639.88,94.0,4,0,0,No transaction note found,4,0,45,0,1,2022-10-09 20:14:04,40823.25,,1,3,2541.336153846154,1530.6286849320768,-0.5889450280922685,0,0,0
956,1105,2023-03-24 01:09:37,DE,pos_terminal,travel,2180.02,29.0,1,2,0,repeat purchase,1,4,12,0,1,2022-11-07 04:37:19,197072.3,,1,1,2541.336153846154,1530.6286849320768,-0.2360573517294221,0,0,0
332,1105,2023-11-13 22:27:56,US,web,gaming,1759.93,80.0,3,0,0,VPN suspected,22,0,46,0,0,2023-03-24 01:09:37,338238.31666666665,,1,3,2541.336153846154,1530.6286849320768,-0.5105132038478879,0,0,0
463,1105,2023-11-22 14:50:41,DE,mobile_app,electronics,4405.9,32.0,0,3,0,first time merchant,14,2,47,0,0,2023-11-13 22:27:56,12502.75,,2,2,2541.336153846154,1530.6286849320768,1.2181686286877522,0,0,0
310,1105,2023-11-28 05:06:13,DE,web,groceries,2793.72,77.0,5,0,0,repeat purchase,5,1,48,0,1,2023-11-22 14:50:41,8055.533333333334,,1,2,2541.336153846154,1530.6286849320768,0.16488900844364193,0,0,0
275,1105,2024-02-24 07:42:28,DE,web,groceries,4209.32,43.0,0,3,0,high value item,7,5,8,1,0,2023-11-28 05:06:13,126876.25,,1,1,2541.336153846154,1530.6286849320768,1.0897377414744218,0,0,0
75,1105,2024-04-18 18:04:08,US,mobile_app,luxury,1723.23,80.0,1,1,0,repeat purchase,18,3,16,0,0,2024-02-24 07:42:28,78381.66666666667,,1,2,2541.336153846154,1530.6286849320768,-0.5344902796477111,0,0,0
1020,1105,2024-04-21 00:28:20,DE,pos_terminal,travel,1417.63,44.0,3,0,0,overnight shipping,0,6,16,1,1,2024-04-18 18:04:08,3264.2,,2,2,2541.336153846154,1530.6286849320768,-0.7341468018391538,0,0,0
245,1105,2024-04-22 09:28:47,DE,web,groceries,924.55,88.0,4,1,0,repeat purchase,9,0,17,0,0,2024-04-21 00:28:20,1980.45,,1,3,2541.336153846154,1530.6286849320768,-1.0562889417676768,0,0,0
494,1105,2024-07-04 21:07:33,DE,pos_terminal,luxury,4881.77,71.0,2,0,0,new device,21,3,27,0,0,2024-04-22 09:28:47,105818.76666666666,,1,2,2541.336153846154,1530.6286849320768,1.5290670227166856,0,0,0
738,1106,2022-11-28 13:13:46,AU,web,gaming,2712.06,18.0,1,0,1,No transaction note found,13,0,48,0,0,,-1.0,,2,1,3304.461111111111,1179.2618250285368,-0.5023490954578944,0,0,0
306,1106,2022-12-25 17:29:45,AU,web,luxury,1909.47,15.0,2,2,0,new device,17,6,51,1,0,2022-11-28 13:13:46,39135.98333333333,,1,1,3304.461111111111,1179.2618250285368,-1.182935868442408,0,0,0
1079,1106,2023-06-10 13:54:29,AU,mobile_app,groceries,4623.16,52.0,2,0,0,high value item,13,5,23,1,0,2022-12-25 17:29:45,240264.73333333334,,2,2,3304.461111111111,1179.2618250285368,1.118240971513665,0,0,0
199,1106,2023-11-08 23:07:30,AU,mobile_app,groceries,3236.65,41.0,4,1,1,first time merchant,23,2,45,0,0,2023-06-10 13:54:29,217993.01666666666,,1,2,3304.461111111111,1179.2618250285368,-0.0575030155915292,0,0,0
908,1106,2023-12-06 00:19:41,AU,web,luxury,4232.7,65.0,0,1,0,high value item,0,2,49,0,1,2023-11-08 23:07:30,38952.183333333334,,1,2,3304.461111111111,1179.2618250285368,0.7871355361362827,0,0,0
615,1106,2024-06-20 04:54:38,AU,web,gaming,4497.85,51.0,2,0,0,No transaction note found,4,3,25,0,1,2023-12-06 00:19:41,283954.95,,2,1,3304.461111111111,1179.2618250285368,1.011979582108503,0,0,0
305,1106,2024-06-25 09:10:51,AU,mobile_app,luxury,2936.31,52.0,6,2,0,No transaction note found,9,1,26,0,0,2024-06-20 04:54:38,7456.216666666666,,1,1,3304.461111111111,1179.2618250285368,-0.3121877629696038,0,0,0
1088,1106,2024-08-23 16:55:59,AU,pos_terminal,luxury,1356.13,24.0,5,0,0,overnight shipping,16,4,34,0,0,2024-06-25 09:10:51,85425.13333333333,,1,1,3304.461111111111,1179.2618250285368,-1.6521616063200923,0,0,0
99,1106,2024-12-21 04:24:15,AU,mobile_app,electronics,4235.82,34.0,3,0,0,No transaction note found,4,5,51,1,1,2024-08-23 16:55:59,172048.26666666666,,2,2,3304.461111111111,1179.2618250285368,0.7897812590230763,0,0,0
114,1107,2022-03-17 11:44:57,US,pos_terminal,electronics,1241.91,52.0,0,3,0,No transaction note found,11,3,11,0,0,,-1.0,,2,2,2344.8771428571426,1925.7326967612291,-0.5727519425266834,0,0,0
1037,1107,2022-08-06 00:11:51,US,web,travel,1760.14,74.0,1,2,0,new device,0,5,31,1,1,2022-03-17 11:44:57,203786.9,,1,1,2344.8771428571426,1925.7326967612291,-0.30364398124442493,0,0,0
143,1107,2023-02-13 20:56:51,US,pos_terminal,travel,4947.03,52.0,6,2,0,overnight shipping,20,0,7,0,0,2022-08-06 00:11:51,276285.0,,1,2,2344.8771428571426,1925.7326967612291,1.351253401637339,0,0,0
19,1107,2023-06-01 02:30:01,US,web,gaming,344.02,15.0,1,0,0,VPN suspected,2,3,22,0,1,2023-02-13 20:56:51,154413.16666666666,,1,2,2344.8771428571426,1925.7326967612291,-1.0390108379123753,0,0,0
1029,1107,2024-02-14 17:09:07,US,mobile_app,luxury,3023.4,30.0,4,0,0,overnight shipping,17,2,7,0,0,2023-06-01 02:30:01,372399.1,,1,1,2344.8771428571426,1925.7326967612291,0.3523452960444734,0,0,0
1027,1107,2024-03-04 11:59:44,US,web,groceries,383.87,66.0,3,3,0,No transaction note found,11,0,10,0,0,2024-02-14 17:09:07,27050.616666666665,,2,2,2344.8771428571426,1925.7326967612291,-1.0183174155765438,0,0,0
17,1107,2024-03-08 18:44:01,US,pos_terminal,luxury,4713.77,59.0,6,1,0,VPN suspected,18,4,10,0,0,2024-03-04 11:59:44,6164.283333333334,,1,1,2344.8771428571426,1925.7326967612291,1.2301254795782157,0,0,0
431,1108,2022-01-01 07:19:02,DE,pos_terminal,travel,2885.78,76.0,2,1,0,repeat purchase,7,5,52,1,0,,-1.0,,1,1,3116.667142857143,1650.2541227209983,-0.1399100536567349,0,0,0
860,1108,2022-06-05 04:46:07,MY,web,travel,3677.34,53.0,2,3,0,VPN suspected,4,6,22,1,1,2022-01-01 07:19:02,223047.08333333334,,1,2,3116.667142857143,1650.2541227209983,0.33974940551483035,1,0,0
513,1108,2022-10-31 00:18:29,DE,mobile_app,electronics,171.38,52.0,0,2,0,high value item,0,0,44,0,1,2022-06-05 04:46:07,212852.36666666667,,1,1,3116.667142857143,1650.2541227209983,-1.7847476351101899,0,0,0
754,1108,2023-05-30 22:51:17,DE,pos_terminal,luxury,4803.31,55.0,3,1,0,overnight shipping,22,1,22,0,0,2022-10-31 00:18:29,305192.8,,1,1,3116.667142857143,1650.2541227209983,1.022050382374964,0,0,0
337,1108,2023-06-09 02:06:35,DE,mobile_app,groceries,1772.15,95.0,4,8,0,overnight shipping,2,4,23,0,1,2023-05-30 22:51:17,13155.3,,1,1,3116.667142857143,1650.2541227209983,-0.8147333942970278,0,0,0
743,1108,2023-08-24 01:54:06,DE,mobile_app,groceries,4078.65,52.0,3,2,0,overnight shipping,1,3,34,0,1,2023-06-09 02:06:35,109427.51666666666,,1,1,3116.667142857143,1650.2541227209983,0.5829301341521299,0,0,0
574,1108,2024-03-17 17:04:22,DE,pos_terminal,travel,4428.06,40.0,2,0,0,repeat purchase,17,6,11,1,0,2023-08-24 01:54:06,297550.26666666666,,1,2,3116.667142857143,1650.2541227209983,0.7946611610220283,0,0,0
1078,1109,2022-04-13 09:31:54,UK,mobile_app,electronics,2278.6,76.0,1,3,0,No transaction note found,9,2,15,0,0,,-1.0,,1,1,2125.775,1147.725677123582,0.1331546405609816,0,0,0
129,1109,2023-10-07 04:15:17,UK,web,travel,3606.18,13.0,5,1,0,high value item,4,5,40,1,1,2022-04-13 09:31:54,780163.3833333333,,1,1,2125.775,1147.725677123582,1.2898596149823667,0,0,0
55,1109,2024-04-08 22:40:26,UK,mobile_app,electronics,860.19,68.0,2,0,0,first time merchant,22,0,15,0,0,2023-10-07 04:15:17,266065.15,,1,1,2125.775,1147.725677123582,-1.1026894537828897,0,0,0
693,1109,2024-09-06 20:39:37,UK,mobile_app,electronics,1758.13,70.0,3,0,0,overnight shipping,20,4,36,0,0,2024-04-08 22:40:26,217319.18333333332,,1,1,2125.775,1147.725677123582,-0.32032480176045897,0,0,0
995,1110,2022-07-05 11:40:18,SG,web,electronics,4304.01,40.0,4,2,0,VPN suspected,11,1,27,0,0,,-1.0,,1,2,4208.0375,673.5970663823149,0.14247760982012433,1,0,0
899,1110,2022-12-11 03:41:50,SG,pos_terminal,groceries,4534.61,25.0,3,2,0,No transaction note found,3,6,49,1,1,2022-07-05 11:40:18,228481.53333333333,,1,1,4208.0375,673.5970663823149,0.48481876821988096,1,0,0
638,1110,2023-06-01 15:05:11,SG,web,groceries,3236.48,52.0,4,0,0,No transaction note found,15,3,22,0,0,2022-12-11 03:41:50,248363.35,,1,1,4208.0375,673.5970663823149,-1.4423422376494903,1,0,0
799,1110,2023-08-15 17:55:01,SG,web,gaming,4757.05,39.0,4,2,0,new device,17,1,33,0,0,2023-06-01 15:05:11,108169.83333333333,,1,2,4208.0375,673.5970663823149,0.815045859609483,1,0,0
206,1111,2022-06-30 02:16:14,JP,pos_terminal,electronics,4653.49,52.0,5,0,0,high value item,2,3,26,0,1,,-1.0,,2,2,4961.394285714286,1309.2393157913175,-0.23517800145513149,1,0,0
1072,1111,2022-09-23 12:18:13,JP,pos_terminal,gaming,7862.21,32.0,3,3,0,high value item,12,4,38,0,0,2022-06-30 02:16:14,123001.98333333334,,1,1,4961.394285714286,1309.2393157913175,2.215649713003334,1,0,0
539,1111,2023-08-16 15:44:08,JP,pos_terminal,travel,4683.17,10.0,2,3,0,first time merchant,15,2,33,0,0,2022-09-23 12:18:13,471085.9166666667,,1,2,4961.394285714286,1309.2393157913175,-0.21250834920590814,1,0,0
268,1111,2023-12-07 02:37:00,JP,pos_terminal,luxury,4262.67,80.0,0,2,0,repeat purchase,2,3,49,0,1,2023-08-16 15:44:08,161932.86666666667,,2,2,4961.394285714286,1309.2393157913175,-0.5336872161465527,1,0,0
478,1111,2024-02-21 09:54:42,JP,mobile_app,gaming,4689.57,22.0,6,0,0,VPN suspected,9,2,8,0,0,2023-12-07 02:37:00,109877.7,,1,2,4961.394285714286,1309.2393157913175,-0.2076200144890948,1,0,0
327,1111,2024-05-14 20:57:02,JP,mobile_app,groceries,3948.56,80.0,6,3,1,repeat purchase,20,1,20,0,0,2024-02-21 09:54:42,120182.33333333333,,1,2,4961.394285714286,1309.2393157913175,-0.773605156443166,1,0,0
1131,1111,2024-08-27 11:32:10,JP,mobile_app,groceries,4630.09,65.0,0,1,0,first time merchant,11,1,35,0,0,2024-05-14 20:57:02,150635.13333333333,,1,2,4961.394285714286,1309.2393157913175,-0.25305097526348097,1,0,0
524,1112,2023-01-05 09:02:20,MY,pos_terminal,groceries,649.45,94.0,0,1,0,overnight shipping,9,3,1,0,0,,-1.0,,1,1,1454.286,1045.6786347733023,-0.7696781527667764,1,0,0
1087,1112,2023-01-24 00:23:16,SG,mobile_app,groceries,2563.64,94.0,6,1,0,No transaction note found,0,1,4,0,1,2023-01-05 09:02:20,26840.933333333334,,2,2,1454.286,1045.6786347733023,1.0608938187213723,1,0,0
227,1112,2023-01-31 00:44:24,MY,web,gaming,2427.03,47.0,3,1,0,VPN suspected,0,1,5,0,1,2023-01-24 00:23:16,10101.133333333333,,2,2,1454.286,1045.6786347733023,0.9302513866613389,1,0,0
385,1112,2023-02-03 20:37:58,MY,web,electronics,1421.22,43.0,2,1,0,No transaction note found,20,4,5,0,0,2023-01-31 00:44:24,5513.566666666667,,1,1,1454.286,1045.6786347733023,-0.03162156985943255,1,0,0
247,1112,2024-09-30 22:20:55,MY,web,luxury,210.09,58.0,3,0,0,No transaction note found,22,0,40,0,0,2023-02-03 20:37:58,871302.95,,1,1,1454.286,1045.6786347733023,-1.1898454827565024,1,0,0
470,1113,2022-10-15 03:36:31,DE,mobile_app,luxury,3098.8,66.0,6,2,0,first time merchant,3,5,41,1,1,,-1.0,,1,1,3632.3700000000003,741.2119246088961,-0.7198615973178533,0,0,0
